TAG,shipname,definition,hull,version_name,pride_of_the_fleet,location,task_force_name,naval_base,fleet_name
GER,Großdeutschland,battleship,ship_hull_super_heavy_1,Friedrich der Grose Class,,6332,II. Schlachtschiff Geschwader,241,Ostseeflotte
GER,Scharnhorst,battle_cruiser,ship_hull_heavy_0,Scharnhorst Class,,6332,II. Schlachtschiff Geschwader,241,Ostseeflotte
GER,Gneisenau,battle_cruiser,ship_hull_heavy_0,Scharnhorst Class,,6332,II. Schlachtschiff Geschwader,241,Ostseeflotte
GER,Mackensen,battle_cruiser,ship_hull_heavy_1,Mackensen Class,,6332,II. Schlachtschiff Geschwader,241,Ostseeflotte
GER,Prinz Eitel Friedrich,battle_cruiser,ship_hull_heavy_1,Mackensen Class,,6332,II. Schlachtschiff Geschwader,241,Ostseeflotte
GER,München,light_cruiser,ship_hull_cruiser_2,München Class,,6332,III. Kreuzer Geschwader,241,Ostseeflotte
GER,Augsburg,light_cruiser,ship_hull_cruiser_2,München Class,,6332,III. Kreuzer Geschwader,241,Ostseeflotte
GER,Krefeld,light_cruiser,ship_hull_cruiser_2,München Class,,6332,III. Kreuzer Geschwader,241,Ostseeflotte
GER,Regensburg,light_cruiser,ship_hull_cruiser_2,München Class,,6332,III. Kreuzer Geschwader,241,Ostseeflotte
GER,Nixe,light_cruiser,ship_hull_cruiser_1,Nixe Class,,6332,I. leichte Kreuzer flotte,241,Ostseeflotte
GER,Köln,light_cruiser,ship_hull_cruiser_1,Königsberg Class,,6332,I. leichte Kreuzer flotte,241,Ostseeflotte
GER,Z46,destroyer,ship_hull_light_3,Z46 Class,,6332,I. leichte Kreuzer flotte,241,Ostseeflotte
GER,Z47,destroyer,ship_hull_light_3,Z46 Class,,6332,I. leichte Kreuzer flotte,241,Ostseeflotte
GER,Z48,destroyer,ship_hull_light_3,Z46 Class,,6332,I. leichte Kreuzer flotte,241,Ostseeflotte
GER,Z49,destroyer,ship_hull_light_3,Z46 Class,,6332,I. leichte Kreuzer flotte,241,Ostseeflotte
GER,Z50,destroyer,ship_hull_light_3,Z46 Class,,6332,I. leichte Kreuzer flotte,241,Ostseeflotte
GER,Z23,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z24,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z25,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z26,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z27,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z28,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z29,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z30,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z31,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z32,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z33,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z34,destroyer,ship_hull_light_3,Z23 Class,,6389,III. Zerstörer Geschwader,241,Ostseeflotte
GER,Z51,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z58,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z59,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z60,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z61,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z62,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z63,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z64,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z65,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z66,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,Z67,destroyer,ship_hull_light_3,Z51 Class,,6389,IV. Zerstörer Geschwader,241,Ostseeflotte
GER,U-37,submarine,ship_hull_cruiser_submarine,U-Boot Class IXA,,6389,I. U-Boots Flottille Weddigen,6389,Unterseeboots-Flotte 
GER,U-38,submarine,ship_hull_cruiser_submarine,U-Boot Class IXA,,6389,I. U-Boots Flottille Weddigen,6389,Unterseeboots-Flotte 
GER,U-64,submarine,ship_hull_cruiser_submarine,U-Boot Class IXB,,6389,I. U-Boots Flottille Weddigen,6389,Unterseeboots-Flotte 
GER,U-65,submarine,ship_hull_cruiser_submarine,U-Boot Class IXB,,6389,I. U-Boots Flottille Weddigen,6389,Unterseeboots-Flotte 
GER,U-103,submarine,ship_hull_cruiser_submarine,U-Boot Class IXB,,6389,I. U-Boots Flottille Weddigen,6389,Unterseeboots-Flotte 
GER,U-104,submarine,ship_hull_cruiser_submarine,U-Boot Class IXB,,6389,I. U-Boots Flottille Weddigen,6389,Unterseeboots-Flotte 
GER,U-341,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-342,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-343,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-344,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-345,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-346,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-347,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-348,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-349,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-350,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-351,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-352,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-353,submarine,ship_hull_submarine_2,U-Boot Class VIIC/42,,6389,II. U-Boots Flottille Saltzwedel,6389,Unterseeboots-Flotte 
GER,U-213,submarine,ship_hull_submarine_2,U-Boot Class VIID,,6389,III. U-Boots Flottille Lohs,6389,Unterseeboots-Flotte 
GER,U-214,submarine,ship_hull_submarine_2,U-Boot Class VIID,,6389,III. U-Boots Flottille Lohs,6389,Unterseeboots-Flotte 
GER,U-215,submarine,ship_hull_submarine_2,U-Boot Class VIID,,6389,III. U-Boots Flottille Lohs,6389,Unterseeboots-Flotte 
GER,U-216,submarine,ship_hull_submarine_2,U-Boot Class VIID,,6389,III. U-Boots Flottille Lohs,6389,Unterseeboots-Flotte 
GER,U-217,submarine,ship_hull_submarine_2,U-Boot Class VIID,,6389,III. U-Boots Flottille Lohs,6389,Unterseeboots-Flotte 
GER,U-218,submarine,ship_hull_submarine_2,U-Boot Class VIID,,6389,III. U-Boots Flottille Lohs,6389,Unterseeboots-Flotte 
GER,U-9,submarine,ship_hull_submarine_1,U-Boot Class IIB,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-10,submarine,ship_hull_submarine_1,U-Boot Class IIB,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-12,submarine,ship_hull_submarine_1,U-Boot Class IIB,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-18,submarine,ship_hull_submarine_1,U-Boot Class IIB,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-19,submarine,ship_hull_submarine_1,U-Boot Class IIB,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-20,submarine,ship_hull_submarine_1,U-Boot Class IIB,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-21,submarine,ship_hull_submarine_1,U-Boot Class IIB,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-56,submarine,ship_hull_submarine_1,U-Boot Class IIC,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-57,submarine,ship_hull_submarine_1,U-Boot Class IIC,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-58,submarine,ship_hull_submarine_1,U-Boot Class IIC,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-137,submarine,ship_hull_submarine_1,U-Boot Class IID,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-143,submarine,ship_hull_submarine_1,U-Boot Class IID,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-144,submarine,ship_hull_submarine_1,U-Boot Class IID,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-150,submarine,ship_hull_submarine_1,U-Boot Class IID,,6389,IV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-256,submarine,ship_hull_submarine_2,U-Boot Class U-Flak,,6389,V. U-Boots Flottille Emsmann,6389,Unterseeboots-Flotte 
GER,U-441,submarine,ship_hull_submarine_2,U-Boot Class U-Flak,,6389,V. U-Boots Flottille Emsmann,6389,Unterseeboots-Flotte 
GER,U-621,submarine,ship_hull_submarine_2,U-Boot Class U-Flak,,6389,V. U-Boots Flottille Emsmann,6389,Unterseeboots-Flotte 
GER,U-27,submarine,ship_hull_submarine_2,U-Boot Class VIIB,,6389,V. U-Boots Flottille Emsmann,6389,Unterseeboots-Flotte 
GER,U-29,submarine,ship_hull_submarine_2,U-Boot Class VIIB,,6389,V. U-Boots Flottille Emsmann,6389,Unterseeboots-Flotte 
GER,U-30,submarine,ship_hull_submarine_2,U-Boot Class VIIB,,6389,V. U-Boots Flottille Emsmann,6389,Unterseeboots-Flotte 
GER,U-116,submarine,ship_hull_submarine_1,U-Boot Class XB,,6389,VI. U-Boots Flottille Hundius,6389,Unterseeboots-Flotte 
GER,U-117,submarine,ship_hull_submarine_1,U-Boot Class XB,,6389,VI. U-Boots Flottille Hundius,6389,Unterseeboots-Flotte 
GER,U-118,submarine,ship_hull_submarine_1,U-Boot Class XB,,6389,VI. U-Boots Flottille Hundius,6389,Unterseeboots-Flotte 
GER,U-119,submarine,ship_hull_submarine_1,U-Boot Class XB,,6389,VI. U-Boots Flottille Hundius,6389,Unterseeboots-Flotte 
GER,U-1405,submarine,ship_hull_submarine_2,U-Boot Class XVIIB,,6389,VI. U-Boots Flottille Hundius,6389,Unterseeboots-Flotte 
GER,U-1406,submarine,ship_hull_submarine_2,U-Boot Class XVIIB,,6389,VI. U-Boots Flottille Hundius,6389,Unterseeboots-Flotte 
GER,U-1407,submarine,ship_hull_submarine_2,U-Boot Class XVIIB,,6389,VI. U-Boots Flottille Hundius,6389,Unterseeboots-Flotte 
GER,U-45,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-46,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-48,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-50,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-51,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-54,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-55,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-133,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-136,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-201,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-202,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-203,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-204,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-205,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-207,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-208,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-209,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-210,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-211,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-212,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-260,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,VII. U-Boots Flottille Wegener,6389,Unterseeboots-Flotte 
GER,U-180,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/1,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-182,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/2,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-850,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/2,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-885,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/42,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-886,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/42,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-887,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/42,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-888,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/42,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-889,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/42,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-890,submarine,ship_hull_cruiser_submarine,U-Boot Class IXD/42,,6389,VIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-221,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-222,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-223,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-224,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-225,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-226,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-227,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-228,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-242,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-243,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-244,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-245,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-246,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-247,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-248,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-249,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-250,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-251,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-252,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-253,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-254,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-261,submarine,ship_hull_submarine_2,U-Boot Class VIIC,,6389,IX. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-66,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-67,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-68,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-126,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-127,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-167,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC/40,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-168,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC/40,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-170,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC/40,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-183,submarine,ship_hull_cruiser_submarine,U-Boot Class IXC/40,,6389,X. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2501,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2502,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2503,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2504,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2505,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2506,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2507,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2508,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2509,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2510,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2511,submarine,ship_hull_submarine_2,U-Boot Class XXI,,6389,XI. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2512,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2513,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2514,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2515,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2516,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2517,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2518,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2519,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2520,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2521,submarine,ship_hull_submarine_3,U-Boot Class XXV,,6389,XII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2321,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2322,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2323,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2324,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2325,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2326,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2327,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2328,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2329,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2330,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2331,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2332,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2333,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-2334,submarine,ship_hull_miget_sub,U-Boot Class XXIII,,6389,XIII. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-302,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-303,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-304,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-305,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-306,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-307,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-308,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-309,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-310,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-311,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XIV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-312,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-313,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-314,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XV. U-Boots Flottille,6389,Unterseeboots-Flotte 
GER,U-315,submarine,ship_hull_submarine_2,U-Boot Class VIIC/41,,6389,XV. U-Boots Flottille,6389,Unterseeboots-Flotte 
